,sl,time,light
564,564,2018-06-18 16:59:13.036591,706.0
565,565,2018-06-18 16:59:14.035919,706.0
566,566,2018-06-18 16:59:15.035313,706.0
567,567,2018-06-18 16:59:16.038792,706.0
568,568,2018-06-18 16:59:17.038181,706.0
569,569,2018-06-18 16:59:18.037535,706.0
570,570,2018-06-18 16:59:19.036894,706.0
571,571,2018-06-18 16:59:20.036239,706.0
572,572,2018-06-18 16:59:21.039684,706.0
573,573,2018-06-18 16:59:22.039070,706.0
574,574,2018-06-18 16:59:23.038420,706.0
575,575,2018-06-18 16:59:24.037778,706.0
576,576,2018-06-18 16:59:25.041245,706.0
577,577,2018-06-18 16:59:26.040582,706.0
578,578,2018-06-18 16:59:27.039972,706.0
579,579,2018-06-18 16:59:28.039322,706.0
580,580,2018-06-18 16:59:29.042767,706.0
